user_id,group,user_segment,device,region,converted,revenue,incentive_cost,sessions,time_on_site_mins
AB027364,Treatment,Returning,Mobile,West,0,0.0,65.47,7,43.8
AB027365,Treatment,Power,Desktop,West,0,0.0,74.94,7,45.7
AB027366,Treatment,Power,Desktop,West,0,0.0,112.86,1,6.5
AB027367,Treatment,Returning,Mobile,North,0,0.0,99.97,7,27.5
AB027368,Treatment,New,Desktop,East,0,0.0,84.42,7,41.5
AB027369,Treatment,Returning,Mobile,West,0,0.0,65.44,1,5.5
AB027370,Treatment,New,Desktop,West,0,0.0,102.03,8,52.4
AB027371,Treatment,New,Desktop,South,0,0.0,99.3,3,15.8
AB027372,Treatment,Power,Mobile,West,0,0.0,82.35,7,41.2
AB027373,Treatment,Power,Desktop,East,0,0.0,63.07,5,15.2
AB027374,Treatment,Returning,Mobile,South,0,0.0,70.77,4,15.1
AB027375,Treatment,New,Mobile,South,0,0.0,86.3,8,35.9
AB027376,Treatment,New,Mobile,West,0,0.0,78.45,1,4.1
AB027377,Treatment,New,Desktop,East,0,0.0,75.56,1,3.8
AB027378,Treatment,Power,Mobile,South,0,0.0,89.62,3,18.7
AB027379,Treatment,New,Mobile,North,1,875.62,94.61,2,7.8
AB027380,Treatment,New,Mobile,West,0,0.0,108.49,7,24.9
AB027381,Treatment,New,Mobile,East,0,0.0,92.37,4,28.8
AB027382,Treatment,New,Mobile,West,1,976.5,113.08,11,82.1
AB027383,Treatment,Returning,Mobile,West,1,1221.39,116.19,12,44.0
AB027384,Treatment,Returning,Mobile,East,0,0.0,94.38,6,44.0
AB027385,Treatment,New,Mobile,South,0,0.0,90.46,8,27.0
AB027386,Treatment,Power,Mobile,North,1,2655.2,105.69,9,37.0
AB027387,Treatment,Returning,Desktop,East,0,0.0,118.07,1,7.6
AB027388,Treatment,Returning,Mobile,East,0,0.0,83.65,6,17.9
AB027389,Treatment,Power,Mobile,North,0,0.0,65.14,7,18.4
AB027390,Treatment,Returning,Tablet,East,0,0.0,117.55,7,39.4
AB027391,Treatment,New,Mobile,East,0,0.0,104.8,7,53.1
AB027392,Treatment,New,Mobile,North,0,0.0,116.7,7,49.4
AB027393,Treatment,Power,Tablet,East,0,0.0,85.93,5,33.4
AB027394,Treatment,New,Mobile,South,0,0.0,99.46,6,33.7
AB027395,Treatment,New,Mobile,East,0,0.0,99.28,5,24.3
AB027396,Treatment,Returning,Desktop,East,0,0.0,72.1,2,15.0
AB027397,Treatment,New,Desktop,South,0,0.0,73.02,7,26.5
AB027398,Treatment,Returning,Desktop,East,0,0.0,75.94,3,20.0
AB027399,Treatment,New,Desktop,North,0,0.0,64.31,6,21.1
AB027400,Treatment,Returning,Desktop,West,0,0.0,117.44,3,20.7
AB027401,Treatment,New,Desktop,East,0,0.0,106.4,5,33.9
AB027402,Treatment,Power,Mobile,North,1,2495.3,63.23,10,76.1
AB027403,Treatment,Power,Mobile,East,0,0.0,86.04,4,19.1
AB027404,Treatment,Returning,Desktop,South,0,0.0,95.21,6,30.8
AB027405,Treatment,Power,Tablet,East,0,0.0,102.14,1,6.6
AB027406,Treatment,Power,Desktop,South,0,0.0,112.06,5,31.8
AB027407,Treatment,New,Mobile,West,0,0.0,72.2,1,7.4
AB027408,Treatment,Returning,Mobile,West,0,0.0,114.5,1,4.7
AB027409,Treatment,Returning,Desktop,North,0,0.0,89.28,6,16.9
AB027410,Treatment,New,Mobile,East,0,0.0,91.75,5,16.4
AB027411,Treatment,New,Desktop,North,1,948.01,97.55,12,35.7
AB027412,Treatment,New,Mobile,East,0,0.0,66.65,3,21.0
AB027413,Treatment,New,Desktop,South,0,0.0,90.83,3,16.0
AB027414,Treatment,New,Mobile,South,0,0.0,102.28,2,7.5
AB027415,Treatment,New,Tablet,North,0,0.0,92.63,4,10.5
AB027416,Treatment,Returning,Mobile,West,0,0.0,73.17,4,22.0
AB027417,Treatment,Returning,Tablet,West,0,0.0,111.8,4,30.7
AB027418,Treatment,Returning,Mobile,East,0,0.0,118.96,1,5.9
AB027419,Treatment,New,Mobile,West,0,0.0,96.94,1,7.3
AB027420,Treatment,New,Mobile,North,0,0.0,108.5,6,34.0
AB027421,Treatment,New,Desktop,West,0,0.0,76.62,2,14.3
AB027422,Treatment,New,Mobile,East,1,1108.96,82.73,9,45.8
AB027423,Treatment,Power,Mobile,North,1,2721.64,113.06,8,55.6
AB027424,Treatment,New,Mobile,South,0,0.0,98.99,1,3.1
AB027425,Treatment,Returning,Desktop,East,0,0.0,95.84,7,25.2
AB027426,Treatment,Returning,Tablet,West,0,0.0,67.25,3,9.8
AB027427,Treatment,Power,Mobile,East,0,0.0,60.45,4,31.7
AB027428,Treatment,New,Mobile,East,0,0.0,100.97,2,9.2
AB027429,Treatment,Returning,Mobile,North,0,0.0,95.91,2,5.6
AB027430,Treatment,Returning,Desktop,East,0,0.0,89.27,1,7.7
AB027431,Treatment,New,Desktop,East,0,0.0,119.79,2,15.3
AB027432,Treatment,Returning,Mobile,East,0,0.0,88.19,7,35.0
AB027433,Treatment,Power,Desktop,South,0,0.0,61.61,4,10.7
AB027434,Treatment,Power,Desktop,South,0,0.0,91.74,5,27.9
AB027435,Treatment,Returning,Desktop,North,1,1796.91,111.58,12,93.6
AB027436,Treatment,New,Desktop,South,1,575.61,84.62,12,78.1
AB027437,Treatment,Returning,Mobile,West,0,0.0,111.01,1,6.1
AB027438,Treatment,Power,Tablet,East,0,0.0,64.2,1,5.7
AB027439,Treatment,New,Desktop,West,0,0.0,88.42,8,36.0
AB027440,Treatment,New,Mobile,East,0,0.0,109.85,1,2.5
AB027441,Treatment,Returning,Tablet,West,0,0.0,90.62,8,40.7
AB027442,Treatment,Returning,Mobile,East,0,0.0,62.75,4,29.7
AB027443,Treatment,New,Mobile,North,0,0.0,70.93,5,21.0
AB027444,Treatment,Returning,Desktop,North,0,0.0,108.83,4,13.6
AB027445,Treatment,Power,Desktop,West,0,0.0,86.04,2,5.8
AB027446,Treatment,New,Desktop,South,0,0.0,117.11,1,5.7
AB027447,Treatment,Returning,Desktop,North,0,0.0,90.21,6,35.1
AB027448,Treatment,New,Mobile,South,0,0.0,89.87,5,16.7
AB027449,Treatment,Power,Desktop,South,0,0.0,84.13,6,22.7
AB027450,Treatment,New,Desktop,East,0,0.0,112.06,3,10.0
AB027451,Treatment,New,Mobile,East,1,1061.94,79.03,8,42.8
AB027452,Treatment,New,Mobile,North,0,0.0,75.87,4,23.6
AB027453,Treatment,New,Tablet,North,1,944.67,114.53,2,10.4
AB027454,Treatment,Returning,Tablet,East,0,0.0,80.63,7,46.8
AB027455,Treatment,Power,Mobile,West,1,4719.71,107.93,2,12.6
AB027456,Treatment,New,Desktop,North,0,0.0,75.79,4,25.5
AB027457,Treatment,Returning,Mobile,East,1,1706.21,116.17,5,39.3
AB027458,Treatment,New,Desktop,South,1,868.55,60.05,11,65.0
AB027459,Treatment,Returning,Desktop,West,0,0.0,108.6,8,45.3
AB027460,Treatment,Power,Desktop,West,0,0.0,70.91,2,7.4
AB027461,Treatment,Returning,Desktop,South,0,0.0,86.88,2,11.9
AB027462,Treatment,New,Desktop,East,0,0.0,109.01,8,32.2
AB027463,Treatment,New,Desktop,West,0,0.0,72.82,4,19.5
AB027464,Treatment,New,Mobile,East,0,0.0,98.52,4,16.6
AB027465,Treatment,New,Desktop,North,0,0.0,93.09,8,56.0
AB027466,Treatment,Returning,Mobile,South,1,1164.62,73.14,5,31.0
AB027467,Treatment,Power,Mobile,South,1,2414.34,79.22,8,61.4
AB027468,Treatment,New,Mobile,West,1,896.38,107.22,6,25.5
AB027469,Treatment,Returning,Desktop,North,0,0.0,85.55,7,29.9
AB027470,Treatment,New,Desktop,East,0,0.0,61.89,3,12.8
AB027471,Treatment,New,Mobile,South,0,0.0,93.65,8,59.4
AB027472,Treatment,Returning,Desktop,East,1,2020.06,95.16,5,31.2
AB027473,Treatment,Returning,Desktop,South,1,1344.78,64.28,2,10.1
AB027474,Treatment,New,Desktop,West,1,1069.22,84.73,3,13.4
AB027475,Treatment,Power,Mobile,West,0,0.0,78.84,1,6.7
AB027476,Treatment,Returning,Mobile,East,0,0.0,112.62,2,13.3
AB027477,Treatment,New,Desktop,South,0,0.0,94.76,2,9.4
AB027478,Treatment,Power,Desktop,West,0,0.0,67.38,2,6.1
AB027479,Treatment,New,Mobile,East,0,0.0,87.23,7,34.6
AB027480,Treatment,New,Desktop,West,0,0.0,81.76,3,9.9
AB027481,Treatment,Returning,Desktop,South,0,0.0,91.86,6,43.8
AB027482,Treatment,Returning,Mobile,North,0,0.0,91.85,4,23.8
AB027483,Treatment,New,Desktop,West,1,920.99,117.44,3,14.0
AB027484,Treatment,Returning,Mobile,South,0,0.0,99.81,4,29.2
AB027485,Treatment,New,Mobile,West,0,0.0,116.28,2,10.7
AB027486,Treatment,Returning,Mobile,South,0,0.0,90.93,1,4.7
AB027487,Treatment,Power,Desktop,North,1,3474.86,87.34,7,50.5
AB027488,Treatment,New,Mobile,South,0,0.0,92.09,4,27.9
AB027489,Treatment,Returning,Mobile,East,0,0.0,80.75,5,22.8
AB027490,Treatment,Power,Mobile,North,0,0.0,82.42,5,35.9
AB027491,Treatment,Power,Tablet,West,0,0.0,82.84,4,22.9
AB027492,Treatment,New,Desktop,South,0,0.0,103.16,2,9.3
AB027493,Treatment,New,Desktop,North,0,0.0,118.32,8,38.9
AB027494,Treatment,Power,Tablet,North,0,0.0,97.17,8,53.4
AB027495,Treatment,New,Mobile,North,0,0.0,114.44,5,29.4
AB027496,Treatment,Returning,Mobile,West,0,0.0,76.0,6,34.1
AB027497,Treatment,New,Desktop,East,0,0.0,119.73,8,52.2
AB027498,Treatment,New,Desktop,North,0,0.0,62.04,8,45.1
AB027499,Treatment,Power,Mobile,West,0,0.0,95.47,8,60.2
AB027500,Treatment,New,Mobile,North,0,0.0,80.95,5,17.5
AB027501,Treatment,New,Mobile,North,0,0.0,118.89,7,54.3
AB027502,Treatment,New,Desktop,West,1,1002.26,65.09,5,37.6
AB027503,Treatment,Power,Mobile,North,1,3526.69,88.16,11,57.5
AB027504,Treatment,Power,Desktop,East,0,0.0,76.54,2,6.5
AB027505,Treatment,New,Tablet,East,0,0.0,80.74,3,17.5
AB027506,Treatment,New,Desktop,North,0,0.0,106.34,3,9.3
AB027507,Treatment,New,Mobile,West,0,0.0,111.38,3,17.0
AB027508,Treatment,Returning,Desktop,West,1,1376.19,92.06,12,40.8
AB027509,Treatment,New,Mobile,East,0,0.0,99.93,2,5.4
AB027510,Treatment,Power,Desktop,North,0,0.0,108.24,6,41.3
AB027511,Treatment,New,Mobile,East,0,0.0,72.07,6,24.6
AB027512,Treatment,Returning,Desktop,East,1,964.97,78.37,5,26.5
AB027513,Treatment,Returning,Desktop,East,0,0.0,82.54,6,32.9
AB027514,Treatment,Returning,Mobile,North,0,0.0,66.16,3,23.7
AB027515,Treatment,New,Mobile,West,0,0.0,91.51,8,20.2
AB027516,Treatment,New,Mobile,West,0,0.0,90.59,7,53.5
AB027517,Treatment,New,Mobile,West,0,0.0,112.71,7,55.5
AB027518,Treatment,New,Mobile,West,1,529.56,105.08,3,11.0
AB027519,Treatment,New,Desktop,North,0,0.0,71.81,7,23.2
AB027520,Treatment,Returning,Mobile,West,0,0.0,101.85,6,32.0
AB027521,Treatment,New,Desktop,East,0,0.0,108.31,8,59.5
AB027522,Treatment,New,Mobile,North,0,0.0,84.07,4,21.2
AB027523,Treatment,Returning,Tablet,South,0,0.0,76.7,8,35.7
AB027524,Treatment,Power,Mobile,West,1,3680.83,106.31,8,33.2
AB027525,Treatment,Returning,Mobile,East,0,0.0,96.7,7,35.4
AB027526,Treatment,Returning,Mobile,West,0,0.0,72.26,2,8.6
AB027527,Treatment,New,Desktop,North,0,0.0,69.54,5,24.8
AB027528,Treatment,Returning,Mobile,West,0,0.0,109.76,1,3.7
AB027529,Treatment,Returning,Mobile,South,0,0.0,61.24,8,57.7
AB027530,Treatment,Returning,Mobile,East,0,0.0,94.2,1,7.6
AB027531,Treatment,New,Mobile,South,0,0.0,77.36,5,35.4
AB027532,Treatment,Power,Mobile,East,0,0.0,68.97,4,25.9
AB027533,Treatment,Returning,Mobile,West,1,1102.46,105.54,10,63.0
AB027534,Treatment,Returning,Desktop,East,0,0.0,75.72,4,19.3
AB027535,Treatment,Returning,Desktop,North,1,1390.95,94.6,4,12.5
AB027536,Treatment,New,Tablet,West,1,984.86,85.32,7,37.4
AB027537,Treatment,New,Desktop,North,0,0.0,117.35,1,4.2
AB027538,Treatment,New,Mobile,East,0,0.0,112.35,7,27.8
AB027539,Treatment,New,Tablet,East,0,0.0,62.35,7,44.5
AB027540,Treatment,Returning,Desktop,North,0,0.0,91.9,2,6.0
AB027541,Treatment,Returning,Mobile,West,1,1785.37,84.84,7,32.8
AB027542,Treatment,New,Mobile,East,0,0.0,112.02,7,23.3
AB027543,Treatment,Power,Tablet,North,0,0.0,85.96,6,37.1
AB027544,Treatment,New,Desktop,South,0,0.0,84.06,5,25.3
AB027545,Treatment,New,Mobile,East,0,0.0,60.54,5,15.3
AB027546,Treatment,Power,Mobile,West,0,0.0,104.64,1,4.6
AB027547,Treatment,New,Desktop,South,0,0.0,115.43,2,5.2
AB027548,Treatment,Power,Mobile,West,0,0.0,111.68,7,30.1
AB027549,Treatment,Returning,Mobile,North,1,1116.13,103.68,6,36.6
AB027550,Treatment,Returning,Desktop,North,0,0.0,96.42,7,47.7
AB027551,Treatment,New,Desktop,East,0,0.0,112.69,7,21.8
AB027552,Treatment,Power,Mobile,West,1,2610.23,96.01,2,13.2
AB027553,Treatment,Returning,Desktop,South,0,0.0,83.58,3,19.4
AB027554,Treatment,Power,Desktop,South,0,0.0,108.76,7,29.9
AB027555,Treatment,New,Desktop,North,0,0.0,86.17,7,27.2
AB027556,Treatment,Power,Mobile,West,0,0.0,70.85,3,21.9
AB027557,Treatment,Returning,Tablet,West,0,0.0,65.62,1,4.8
AB027558,Treatment,Returning,Mobile,East,0,0.0,111.57,8,39.2
AB027559,Treatment,Returning,Mobile,South,0,0.0,78.33,8,60.6
AB027560,Treatment,Power,Mobile,East,0,0.0,71.91,4,13.5
AB027561,Treatment,Power,Tablet,South,0,0.0,76.8,3,17.0
AB027562,Treatment,Returning,Tablet,West,0,0.0,64.25,5,13.3
AB027563,Treatment,New,Desktop,East,0,0.0,87.13,3,22.9
AB027564,Treatment,Power,Desktop,South,0,0.0,63.7,5,25.5
AB027565,Treatment,Returning,Mobile,North,0,0.0,61.74,2,12.2
AB027566,Treatment,Power,Mobile,North,1,4193.35,95.4,3,13.1
AB027567,Treatment,Power,Mobile,East,1,3064.96,95.29,11,63.7
AB027568,Treatment,Power,Mobile,East,0,0.0,95.4,7,43.1
AB027569,Treatment,New,Tablet,South,1,1323.56,98.21,6,42.8
AB027570,Treatment,New,Mobile,North,0,0.0,87.3,8,37.3
AB027571,Treatment,Returning,Desktop,South,0,0.0,118.06,4,10.7
AB027572,Treatment,New,Mobile,East,0,0.0,97.39,2,8.9
AB027573,Treatment,New,Mobile,East,0,0.0,100.44,7,37.2
AB027574,Treatment,Returning,Mobile,North,0,0.0,60.08,2,10.1
AB027575,Treatment,New,Mobile,North,0,0.0,88.98,8,54.7
AB027576,Treatment,Returning,Mobile,South,0,0.0,93.01,3,20.6
AB027577,Treatment,Returning,Desktop,East,0,0.0,84.81,3,22.7
AB027578,Treatment,Power,Mobile,North,1,2341.44,86.62,7,42.8
AB027579,Treatment,Returning,Desktop,North,0,0.0,83.57,4,22.1
AB027580,Treatment,Returning,Desktop,North,1,2199.42,103.53,9,57.7
AB027581,Treatment,Returning,Mobile,North,0,0.0,61.17,8,35.2
AB027582,Treatment,Returning,Mobile,West,0,0.0,81.36,2,8.8
AB027583,Treatment,Returning,Mobile,West,0,0.0,114.37,4,26.8
AB027584,Treatment,New,Desktop,South,0,0.0,118.01,3,15.2
AB027585,Treatment,New,Mobile,North,0,0.0,85.52,4,16.3
AB027586,Treatment,New,Desktop,North,0,0.0,107.94,8,55.1
AB027587,Treatment,Returning,Mobile,South,0,0.0,60.47,7,19.8
AB027588,Treatment,Returning,Mobile,South,0,0.0,104.96,8,46.6
AB027589,Treatment,Power,Tablet,West,1,4868.14,68.72,5,17.0
AB027590,Treatment,Returning,Tablet,West,1,1151.95,70.32,9,61.1
AB027591,Treatment,Returning,Mobile,West,0,0.0,116.48,6,17.8
AB027592,Treatment,New,Desktop,East,0,0.0,84.95,7,55.4
AB027593,Treatment,New,Mobile,North,0,0.0,93.04,4,27.0
AB027594,Treatment,New,Mobile,South,0,0.0,86.44,2,6.5
AB027595,Treatment,New,Mobile,West,0,0.0,62.4,3,15.2
AB027596,Treatment,Returning,Mobile,West,0,0.0,81.04,3,23.8
AB027597,Treatment,New,Mobile,West,0,0.0,83.81,8,34.7
AB027598,Treatment,Power,Desktop,North,0,0.0,118.86,7,56.0
AB027599,Treatment,Power,Mobile,West,0,0.0,66.11,3,15.9
AB027600,Treatment,Returning,Tablet,East,1,1216.23,98.09,7,53.7
AB027601,Treatment,New,Mobile,West,0,0.0,84.27,2,15.6
AB027602,Treatment,New,Mobile,West,0,0.0,92.01,1,3.6
AB027603,Treatment,Returning,Mobile,North,0,0.0,96.17,3,19.4
AB027604,Treatment,New,Tablet,North,0,0.0,112.17,3,19.4
AB027605,Treatment,New,Desktop,South,0,0.0,62.63,4,10.5
AB027606,Treatment,Returning,Mobile,West,0,0.0,113.57,7,20.4
AB027607,Treatment,New,Mobile,North,0,0.0,105.68,1,4.4
AB027608,Treatment,Returning,Mobile,North,0,0.0,113.45,3,15.7
AB027609,Treatment,Power,Mobile,North,0,0.0,86.37,8,54.8
AB027610,Treatment,Returning,Tablet,North,0,0.0,101.79,3,9.0
AB027611,Treatment,New,Mobile,West,0,0.0,101.68,1,6.8
AB027612,Treatment,New,Desktop,East,0,0.0,94.97,3,13.8
AB027613,Treatment,Returning,Desktop,South,1,1836.61,111.44,10,77.8
AB027614,Treatment,Returning,Tablet,West,1,1157.5,85.84,7,38.3
AB027615,Treatment,Returning,Desktop,South,0,0.0,103.03,7,47.2
AB027616,Treatment,Returning,Desktop,North,0,0.0,90.85,5,34.8
AB027617,Treatment,New,Desktop,West,0,0.0,64.08,7,26.1
AB027618,Treatment,New,Mobile,West,0,0.0,114.52,4,23.5
AB027619,Treatment,Returning,Mobile,North,0,0.0,89.55,2,13.7
AB027620,Treatment,New,Mobile,East,0,0.0,77.96,4,26.3
AB027621,Treatment,Returning,Mobile,East,0,0.0,112.12,8,28.1
AB027622,Treatment,New,Desktop,West,0,0.0,104.93,8,32.3
AB027623,Treatment,Returning,Mobile,North,0,0.0,102.12,2,12.7
AB027624,Treatment,Power,Desktop,East,0,0.0,119.0,3,16.1
AB027625,Treatment,New,Desktop,North,0,0.0,108.64,3,20.3
AB027626,Treatment,New,Mobile,West,0,0.0,71.77,2,13.6
AB027627,Treatment,New,Mobile,East,0,0.0,74.75,7,51.4
AB027628,Treatment,Power,Mobile,North,0,0.0,84.77,8,39.2
AB027629,Treatment,Power,Mobile,South,1,3701.31,99.92,6,30.6
AB027630,Treatment,Returning,Mobile,North,0,0.0,86.53,3,16.6
AB027631,Treatment,Returning,Mobile,South,0,0.0,84.78,2,11.8
AB027632,Treatment,New,Mobile,South,0,0.0,109.18,7,35.6
AB027633,Treatment,New,Mobile,North,0,0.0,60.79,2,12.9
AB027634,Treatment,Power,Mobile,West,0,0.0,82.91,3,21.6
AB027635,Treatment,Power,Desktop,North,0,0.0,81.04,5,14.6
AB027636,Treatment,New,Mobile,West,0,0.0,72.78,7,22.0
AB027637,Treatment,New,Mobile,North,0,0.0,111.47,4,11.4
AB027638,Treatment,Returning,Mobile,North,0,0.0,116.07,3,15.8
AB027639,Treatment,Power,Mobile,East,0,0.0,117.47,4,26.8
AB027640,Treatment,Power,Mobile,East,1,2023.84,91.37,5,34.1
AB027641,Treatment,Returning,Mobile,South,0,0.0,116.96,5,38.8
AB027642,Treatment,New,Mobile,South,0,0.0,71.54,1,3.4
AB027643,Treatment,New,Desktop,East,1,667.0,93.14,6,24.7
AB027644,Treatment,Returning,Desktop,South,0,0.0,86.7,2,9.5
AB027645,Treatment,New,Mobile,East,1,717.67,68.27,6,36.0
AB027646,Treatment,Returning,Mobile,East,0,0.0,67.3,5,22.6
AB027647,Treatment,Returning,Mobile,North,1,1130.53,82.23,7,24.9
AB027648,Treatment,Returning,Desktop,West,0,0.0,85.66,5,18.3
AB027649,Treatment,Returning,Mobile,North,1,1723.8,74.07,12,92.4
AB027650,Treatment,New,Tablet,North,0,0.0,97.82,8,55.1
AB027651,Treatment,New,Desktop,East,0,0.0,101.93,2,5.3
AB027652,Treatment,New,Desktop,East,0,0.0,80.82,3,16.3
AB027653,Treatment,Power,Mobile,South,0,0.0,74.41,8,36.9
AB027654,Treatment,Returning,Mobile,South,0,0.0,87.88,5,19.2
AB027655,Treatment,New,Tablet,East,0,0.0,100.48,4,18.2
AB027656,Treatment,New,Mobile,West,0,0.0,64.95,6,15.8
AB027657,Treatment,Power,Desktop,South,1,2359.94,91.75,6,26.9
AB027658,Treatment,Returning,Mobile,South,0,0.0,117.12,8,62.1
AB027659,Treatment,Returning,Mobile,South,1,1431.8,66.28,9,70.5
AB027660,Treatment,New,Mobile,East,0,0.0,75.54,1,5.0
AB027661,Treatment,Returning,Mobile,North,1,2113.34,103.91,10,67.7
AB027662,Treatment,Returning,Desktop,West,0,0.0,106.55,2,7.4
AB027663,Treatment,Returning,Desktop,South,0,0.0,112.87,7,29.0
AB027664,Treatment,Returning,Mobile,West,0,0.0,89.45,2,8.5
AB027665,Treatment,Returning,Mobile,North,0,0.0,96.9,7,18.7
AB027666,Treatment,Returning,Mobile,North,0,0.0,67.95,4,10.8
AB027667,Treatment,Power,Mobile,West,1,3088.92,84.98,4,25.9
AB027668,Treatment,Returning,Mobile,South,0,0.0,88.28,6,42.7
AB027669,Treatment,Power,Mobile,East,1,3214.12,118.33,11,73.6
AB027670,Treatment,New,Mobile,North,0,0.0,86.71,1,7.7
AB027671,Treatment,Returning,Mobile,North,0,0.0,77.91,7,20.7
AB027672,Treatment,New,Mobile,South,0,0.0,65.28,1,7.2
AB027673,Treatment,Returning,Mobile,South,0,0.0,84.11,2,13.9
AB027674,Treatment,New,Mobile,South,0,0.0,115.96,7,47.2
AB027675,Treatment,New,Mobile,East,0,0.0,80.28,3,22.3
AB027676,Treatment,New,Mobile,North,0,0.0,79.9,7,28.7
AB027677,Treatment,Power,Desktop,West,0,0.0,116.4,4,23.9
AB027678,Treatment,Power,Desktop,East,0,0.0,90.18,4,12.5
AB027679,Treatment,Power,Desktop,North,0,0.0,60.09,3,12.4
AB027680,Treatment,New,Mobile,North,1,778.69,82.0,10,69.0
AB027681,Treatment,Returning,Mobile,South,1,1114.22,94.97,9,46.7
AB027682,Treatment,Returning,Mobile,North,0,0.0,114.15,4,20.3
AB027683,Treatment,New,Mobile,South,0,0.0,112.87,6,40.1
AB027684,Treatment,Returning,Mobile,North,1,1122.52,80.61,10,41.8
AB027685,Treatment,Power,Desktop,North,0,0.0,106.54,8,59.5
AB027686,Treatment,Power,Mobile,West,1,2688.98,69.17,3,16.3
AB027687,Treatment,Returning,Tablet,North,0,0.0,65.81,6,42.0
AB027688,Treatment,Returning,Mobile,West,0,0.0,68.58,1,7.9
AB027689,Treatment,Power,Mobile,South,0,0.0,78.33,8,47.1
AB027690,Treatment,Power,Mobile,North,0,0.0,100.66,5,13.4
AB027691,Treatment,Returning,Mobile,South,0,0.0,77.53,8,42.5
AB027692,Treatment,Power,Mobile,West,0,0.0,102.55,6,21.8
AB027693,Treatment,New,Mobile,North,0,0.0,72.03,7,19.2
AB027694,Treatment,Returning,Mobile,East,0,0.0,112.79,2,9.2
AB027695,Treatment,Returning,Tablet,West,0,0.0,106.14,5,38.1
AB027696,Treatment,New,Desktop,North,0,0.0,74.66,6,18.8
AB027697,Treatment,New,Mobile,East,0,0.0,73.66,7,21.2
AB027698,Treatment,New,Mobile,North,0,0.0,100.16,5,20.4
AB027699,Treatment,New,Tablet,West,0,0.0,67.62,3,21.5
AB027700,Treatment,Power,Mobile,North,0,0.0,75.51,1,7.7
AB027701,Treatment,New,Mobile,North,0,0.0,91.66,4,10.9
AB027702,Treatment,New,Desktop,North,0,0.0,77.71,1,3.9
AB027703,Treatment,Returning,Mobile,South,0,0.0,96.28,2,12.6
AB027704,Treatment,New,Desktop,North,0,0.0,96.44,6,34.7
AB027705,Treatment,Returning,Mobile,West,0,0.0,96.84,1,3.0
AB027706,Treatment,New,Mobile,South,1,1004.18,95.21,11,80.4
AB027707,Treatment,Returning,Desktop,East,0,0.0,89.42,4,29.7
AB027708,Treatment,Returning,Mobile,West,0,0.0,67.14,3,22.3
AB027709,Treatment,Returning,Tablet,West,0,0.0,69.02,6,31.8
AB027710,Treatment,Returning,Desktop,South,0,0.0,92.5,4,28.6
AB027711,Treatment,New,Mobile,North,0,0.0,103.64,7,28.5
AB027712,Treatment,Returning,Mobile,North,0,0.0,118.61,8,38.2
AB027713,Treatment,New,Mobile,East,1,1105.57,106.45,7,45.4
AB027714,Treatment,Returning,Desktop,South,0,0.0,76.83,2,13.8
AB027715,Treatment,New,Mobile,East,0,0.0,112.03,5,22.2
AB027716,Treatment,Returning,Desktop,East,0,0.0,92.64,2,8.9
AB027717,Treatment,New,Mobile,North,0,0.0,90.64,7,27.1
AB027718,Treatment,Power,Tablet,South,0,0.0,85.11,1,4.0
AB027719,Treatment,New,Mobile,East,0,0.0,76.23,7,40.3
AB027720,Treatment,Power,Mobile,South,0,0.0,101.66,3,7.9
AB027721,Treatment,New,Tablet,West,0,0.0,66.9,5,32.0
AB027722,Treatment,Power,Mobile,East,0,0.0,60.87,8,35.2
AB027723,Treatment,New,Desktop,South,0,0.0,87.24,3,10.7
AB027724,Treatment,New,Mobile,South,0,0.0,89.27,3,16.2
AB027725,Treatment,New,Mobile,North,0,0.0,63.53,2,6.2
AB027726,Treatment,Returning,Mobile,North,0,0.0,106.42,7,45.0
AB027727,Treatment,Power,Desktop,South,0,0.0,119.1,7,33.9
AB027728,Treatment,Power,Desktop,West,0,0.0,74.73,8,63.7
AB027729,Treatment,Returning,Mobile,North,0,0.0,80.96,3,18.2
AB027730,Treatment,New,Tablet,North,1,696.44,65.65,4,16.6
AB027731,Treatment,New,Mobile,South,0,0.0,68.13,3,16.5
AB027732,Treatment,Power,Desktop,West,1,3313.55,97.7,9,44.1
AB027733,Treatment,Returning,Mobile,North,0,0.0,65.44,6,21.0
AB027734,Treatment,New,Tablet,East,0,0.0,89.84,2,13.8
AB027735,Treatment,New,Desktop,East,1,952.64,98.12,11,59.0
AB027736,Treatment,Returning,Mobile,South,0,0.0,78.25,7,19.9
AB027737,Treatment,Returning,Mobile,West,0,0.0,94.93,1,3.7
AB027738,Treatment,Power,Mobile,West,0,0.0,110.86,4,31.0
AB027739,Treatment,Power,Mobile,South,1,3473.61,84.66,4,15.2
AB027740,Treatment,Power,Mobile,West,0,0.0,112.25,1,4.6
AB027741,Treatment,Returning,Mobile,South,0,0.0,73.1,4,11.1
AB027742,Treatment,New,Tablet,South,0,0.0,82.62,5,20.2
AB027743,Treatment,Returning,Desktop,South,0,0.0,64.1,5,39.8
AB027744,Treatment,New,Mobile,South,0,0.0,117.86,3,20.4
AB027745,Treatment,Power,Desktop,North,0,0.0,102.58,4,27.9
AB027746,Treatment,Returning,Desktop,North,0,0.0,74.13,4,20.9
AB027747,Treatment,Returning,Mobile,South,0,0.0,92.47,3,14.4
AB027748,Treatment,New,Mobile,East,0,0.0,112.05,2,7.5
AB027749,Treatment,New,Mobile,South,1,1178.95,90.91,3,17.2
